keyword,city,source_file,ranking,title,link,snippet,business_name,rating,review_count,official_website,top_3_reviews,profile_updates,attributes,product_listings,domain,domain_authority,page_authority,spam_score,backlinks_count,referring_domains,pages_to_domain,top_backlinks,trust_flow
business litigation attorney san rafael,San Rafael,business law Long tail -- San Rafael.xlsx,2,Lesser Law Group: San Rafael Business & Insurance Law Attorney,https://www.lessergroup.com/,"The Lesser Law Group focuses on insurance law, business law and professional malpractice law in San Rafael, California. Call us at 415-460-7754.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,lessergroup.com,18,26,1,1694,86,30326,,
business litigation lawyer near me,San Rafael,business law Long tail -- San Rafael.xlsx,3,Lesser Law Group: San Rafael Business & Insurance Law Attorney,https://www.lessergroup.com/,"The Lesser Law Group focuses on insurance law, business law and professional malpractice law in San Rafael, California. Call us at 415-460-7754.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,lessergroup.com,18,26,1,1694,86,30326,,
commercial litigation attorney san rafael,San Rafael,business law Long tail -- San Rafael.xlsx,2,San Rafael Business Litigation Attorney | Contract Disputes,https://www.lessergroup.com/business-litigation/,The Lesser Law Group can help with your business litigation case in Northern California. Schedule your free consultation by calling 415-460-7754.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,lessergroup.com,18,26,1,1694,86,30326,,
commercial litigation attorney san rafael,San Rafael,business law Long tail -- San Rafael.xlsx,3,San Rafael Law Firms | California Business Attorneys & Lawyers,https://donahue.com/contact-us/san-rafael/,"Our San Rafael attorneys are driven to resolve your legal needs from intellectual property issues, litigation, real estate, construction, business and ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,donahue.com,37,38,-1,6266,527,10616,,
business litigation attorney near me,San Rafael,business law Long tail -- San Rafael.xlsx,3,Lesser Law Group: San Rafael Business & Insurance Law Attorney,https://www.lessergroup.com/,"The Lesser Law Group focuses on insurance law, business law and professional malpractice law in San Rafael, California. Call us at 415-460-7754.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,lessergroup.com,18,26,1,1694,86,30326,,
litigation attorney san rafael,San Rafael,business law Long tail -- San Rafael.xlsx,2,Ragghianti Freitas LLP | California Business and Litigation Law Firm,https://www.rflawllp.com/,"Litigation and Appellate · Mediation · Municipal Law · Real Estate and Land ... San Rafael, CA 94901. Phone: 415-453-9433. Fax: 415-453-8269. Copyright © 2025 ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,rflawllp.com,23,32,58,1694,189,1739,,
litigation attorney san rafael,San Rafael,business law Long tail -- San Rafael.xlsx,3,Civil Litigation Attorney San Rafael Hills | Davana Law Firm,https://www.davanalaw.com/service-areas/san-rafael-hills-ca-services/civil-litigation-cases-san-rafael-hills-ca/,Davana Law is able to assist you throughout your entire civil litigation trial. Call today to speak to one of our expert civil litigation attorneys in San ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,davanalaw.com,19,27,3,489,140,20902,,
san rafael breach of contract attorney,San Rafael,business law Long tail -- San Rafael.xlsx,3,San Rafael Business | Liability Claims,https://www.sanfranciscolitigators.com/business-law/,"... contract review and drafting, payment disputes, breach of contract claims, partnership disputes, joint venture disputes and defending liability claims.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,sanfranciscolitigators.com,15,25,2,1012,75,12706,,
business tax lawyer,San Rafael,TaxationLaw-HighVolume -- San Rafael.xlsx,3,Thompson Welch Soroko & Gilbert LLP,https://www.twsglaw.com/,Thompson Welch Soroko & Gilbert LLP provides sophisticated counsel to businesses and individuals seeking reliable and personalized legal advice.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,twsglaw.com,17,27,8,2366,124,2920,,
estate tax attorney near me,San Rafael,TaxationLaw-HighVolume -- San Rafael.xlsx,1,San Rafael Estate Planning Attorney - CunninghamLegal,https://www.cunninghamlegal.com/living-trust-and-estate-attorneys-san-rafael-california/,"Make an appointment to meet with a member of the CunninghamLegal law office for Trust Administration and Estate Planning in San Rafael. We offer in-person, phone, and Zoom appointments. Just call (415) 358-6970, or book an appointment online.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,cunninghamlegal.com,32,44,1,17922,1496,18032,,
estate tax attorney near me,San Rafael,TaxationLaw-HighVolume -- San Rafael.xlsx,3,Thompson Welch Soroko & Gilbert LLP,https://www.twsglaw.com/,"... Estate Law - Tax Law - Estate Planning - Litigation - Mediation. Locations: SAN RAFAEL: 3950 Civic Center Drive, Suite 300. San Rafael, CA 94903. SAN FRANCISCO:.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,twsglaw.com,17,27,8,2366,124,2920,,
financial and tax advisor,San Rafael,TaxationLaw-HighVolume -- San Rafael.xlsx,1,"Attune Financial Planning | San Rafael, CA | Fee-Only Financial ...",https://attunefp.com/,"We provide expert financial planning, investment management, tax planning, and tax preparation services for clients throughout Marin County and the greater Bay ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,attunefp.com,16,26,4,363,92,4868,,
financial and tax advisor,San Rafael,TaxationLaw-HighVolume -- San Rafael.xlsx,2,"Financial Advisors | Carson Wealth | San Rafael, CA",https://www.carsonwealth.com/locations/san-rafael-kerner-boulevard/,"We specialize in highly personalized financial planning, risk management, portfolio management, estate planning, tax planning, divorce planning and private ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,carsonwealth.com,43,41,1,21230,1492,21787,,
financial tax advisor,San Rafael,TaxationLaw-HighVolume -- San Rafael.xlsx,2,"Attune Financial Planning | San Rafael, CA | Fee-Only Financial ...",https://attunefp.com/,"We provide expert financial planning, investment management, tax planning, and tax preparation services for clients throughout Marin County and the greater Bay ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,attunefp.com,16,26,4,363,92,4868,,
financial tax advisor,San Rafael,TaxationLaw-HighVolume -- San Rafael.xlsx,3,"San Rafael, CA tax preparation and planning | Financial Concepts, Inc.",https://www.financialconceptstaxprep.com/,"Financial Concepts, Inc., located in San Rafael, CA, is a full-service, tax preparation firm focusing on small business and personal IRS taxation.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,financialconceptstaxprep.com,11,21,-1,65,26,9001,,
international tax attorney,San Rafael,TaxationLaw-HighVolume -- San Rafael.xlsx,3,San Rafael office - Tax Attorney Orange County CA | Kahn Tax Law,https://www.kahntaxlaw.com/san-rafael/,Orange County CA Tax Attorney Jeffrey B. Kahn has over 28 years of experience fighting the IRS & resolving client's tax problems.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,kahntaxlaw.com,32,35,3,17136,683,326863,,
international tax lawyer,San Rafael,TaxationLaw-HighVolume -- San Rafael.xlsx,3,San Rafael office - Tax Attorney Orange County CA | Kahn Tax Law,https://www.kahntaxlaw.com/san-rafael/,Orange County CA Tax Attorney Jeffrey B. Kahn has over 28 years of experience fighting the IRS & resolving client's tax problems.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,kahntaxlaw.com,32,35,3,17136,683,326863,,
lien attorneys near me,San Rafael,TaxationLaw-HighVolume -- San Rafael.xlsx,3,"Marin County, San Rafael, California Tax Law, Business Planning ...",https://www.rowlandatty.com/,"The Law Offices of Woodford G. Rowland Attorney at Law in San Rafael, California has 35 years of experience in tax law, business planning and estate ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,rowlandatty.com,15,22,2,142,35,357,,
property tax attorneys,San Rafael,TaxationLaw-HighVolume -- San Rafael.xlsx,1,Property Tax Planning | San Rafael California,https://www.realestateinvestorlaw.com/create-my-estate-plan/property-tax-planning/,"When Transferring Real Property or Upon a Death, Talk to a Lawyer. With education and planning, California property tax owners can prevent higher property tax ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,realestateinvestorlaw.com,25,32,1,2775,348,36255,,
property tax attorneys,San Rafael,TaxationLaw-HighVolume -- San Rafael.xlsx,3,RIFKIND LAW GROUP,https://www.rifkindlawgroup.com/,"San Rafael, CA 94901. CONTACT. T. 415.785.7988. HOME | ATTORNEYS | SERVICES | CLIENTS | UPDATES | CONTACT. 415.785.7988 | www.rifkindlawgroup.com 1010 B Street ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,rifkindlawgroup.com,18,24,-1,155,54,183,,
irs attorney near me,San Rafael,TaxationLaw-HighVolume -- San Rafael.xlsx,3,IRS Local Office Locator | Internal Revenue Service,https://apps.irs.gov/app/office-locator/,"Locate the closest Taxpayer Assistance Center to you. All fields marked with an asterisk * are required. Enter Address, City, State, or ZIP Code.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,apps.irs.gov,0,0,0,0,0,0,,
legal & tax services,San Rafael,TaxationLaw-HighVolume -- San Rafael.xlsx,2,Best 10 Tax Preparation Services in San Rafael CA - LegalDirectorate,https://legaldirectorate.com/tax-preparers/san-rafael-marin-ca/,The highest-rated Tax Preparation & Representation companies out of 125 vetted & reviewed in the San Rafael area. 24-Hour Emergency Services Free consultation.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,legaldirectorate.com,18,30,-1,7215,174,174745,,
legal & tax services,San Rafael,TaxationLaw-HighVolume -- San Rafael.xlsx,3,"Tax Preparation Office in San Rafael, CA 94901 | H&R Block®",https://www.hrblock.com/local-tax-offices/california/san-rafael/301-third-st/3439/?srsltid=AfmBOoqr1y2dagPGkOqzkVVaTh-qY59__6a9Cvw-LoaWYKCsQQ_-cfzx,"File your taxes at an H&R Block tax office in San Rafael, CA. For all your tax preparation needs, call us at (415) 456-0763 or book a same day appointment ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,hrblock.com,71,60,4,2023567,36476,10654550,,
international tax lawyers,San Rafael,TaxationLaw-HighVolume -- San Rafael.xlsx,3,San Rafael office - Tax Attorney Orange County CA | Kahn Tax Law,https://www.kahntaxlaw.com/san-rafael/,Orange County CA Tax Attorney Jeffrey B. Kahn has over 28 years of experience fighting the IRS & resolving client's tax problems.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,kahntaxlaw.com,32,35,3,17136,683,326863,,
irs lawyers near me,San Rafael,TaxationLaw-HighVolume -- San Rafael.xlsx,3,San Rafael office - Tax Attorney Orange County CA | Kahn Tax Law,https://www.kahntaxlaw.com/san-rafael/,Orange County CA Tax Attorney Jeffrey B. Kahn has over 28 years of experience fighting the IRS & resolving client's tax problems.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,kahntaxlaw.com,32,35,3,17136,683,326863,,
income tax lawyer,San Rafael,TaxationLaw-HighVolume -- San Rafael.xlsx,3,"Marin County, San Rafael, California Tax Law, Business Planning ...",https://www.rowlandatty.com/,"The Law Offices of Woodford G. Rowland Attorney at Law in San Rafael, California has 35 years of experience in tax law, business planning and estate planning.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,rowlandatty.com,15,22,2,142,35,357,,
limited liability company taxation,San Rafael,TaxationLaw-HighVolume -- San Rafael.xlsx,1,Limited liability company | FTB.ca.gov,https://www.ftb.ca.gov/file/business/types/limited-liability-company/index.html,Every LLC that is doing business or organized in California must pay an annual tax of $800 .,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,ftb.ca.gov,0,0,0,0,0,0,,
limited liability company taxation,San Rafael,TaxationLaw-HighVolume -- San Rafael.xlsx,2,Taxes & Legal - Businesses - San Rafael,https://www.cityofsanrafael.org/taxes-legal-businesses/,Business tax registration applications are available online or you can pay on the top floor of City Hall during business hours. · Learn more about Business ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,cityofsanrafael.org,49,45,1,191359,3342,512302,,
limited liability company taxation,San Rafael,TaxationLaw-HighVolume -- San Rafael.xlsx,3,Starting a Business - City of San Rafael,https://www.cityofsanrafael.org/starting-a-business/,"You'll need to register with the state and federal government and comply with all regulations related to corporate, payroll, income and sales taxes. Contact the ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,cityofsanrafael.org,49,45,1,191359,3342,512302,,
property tax lawyer,San Rafael,TaxationLaw-HighVolume -- San Rafael.xlsx,1,Property Tax Planning | San Rafael California,https://www.realestateinvestorlaw.com/create-my-estate-plan/property-tax-planning/,"When Transferring Real Property or Upon a Death, Talk to a Lawyer. With education and planning, California property tax owners can prevent higher property tax ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,realestateinvestorlaw.com,25,32,1,2775,348,36255,,
property tax lawyer,San Rafael,TaxationLaw-HighVolume -- San Rafael.xlsx,3,RIFKIND LAW GROUP,https://www.rifkindlawgroup.com/,"“Why Rent Control is Not a Solution” The Marin Lawyer. November 1st, 2019. LOCATION. 1010 B Street | Suite 200. San Rafael, CA 94901. CONTACT. T. 415.785.7988 ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,rifkindlawgroup.com,18,24,-1,155,54,183,,
tax attorney san rafael,San Rafael,TaxationLaw-HighVolume -- San Rafael.xlsx,1,"Marin County, San Rafael, California Tax Law, Business Planning ...",https://www.rowlandatty.com/,"The Law Offices of Woodford G. Rowland Attorney at Law in San Rafael, California has 35 years of experience in tax law, business planning and estate ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,rowlandatty.com,15,22,2,142,35,357,,
real estate tax attorneys,San Rafael,TaxationLaw-HighVolume -- San Rafael.xlsx,1,DeMartini Walker & Ghaedi LLP,https://marinrealestatelawyer.com/,"Located in Marin County, CA. Trusted experts in real estate and business law. Advocating for individuals, families, investors and entities since 1991.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,marinrealestatelawyer.com,8,22,-1,44,29,65,,
real estate tax attorneys,San Rafael,TaxationLaw-HighVolume -- San Rafael.xlsx,3,Real Estate Investor Law Firm in California | San Rafael Real Estate ...,https://www.realestateinvestorlaw.com/,California real estate investor's lawyers. Call Lerman Law Partners at 866-671-5902. Representing investors throughout California.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,realestateinvestorlaw.com,25,32,1,2775,348,36255,,
tax debt lawyer,San Rafael,TaxationLaw-HighVolume -- San Rafael.xlsx,3,"Marin County, San Rafael, California Tax Law, Business Planning ...",https://www.rowlandatty.com/,"The Law Offices of Woodford G. Rowland Attorney at Law in San Rafael, California has 35 years of experience in tax law, business planning and estate planning.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,rowlandatty.com,15,22,2,142,35,357,,
tax lawyer near me,San Rafael,TaxationLaw-HighVolume -- San Rafael.xlsx,3,"Marin County, San Rafael, California Tax Law, Business Planning ...",https://www.rowlandatty.com/,"The Law Offices of Woodford G. Rowland Attorney at Law in San Rafael, California has 35 years of experience in tax law, business planning and estate planning.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,rowlandatty.com,15,22,2,142,35,357,,
tax lawyer san rafael,San Rafael,TaxationLaw-HighVolume -- San Rafael.xlsx,2,"Marin County, San Rafael, California Tax Law, Business Planning ...",https://www.rowlandatty.com/,"The Law Offices of Woodford G. Rowland Attorney at Law in San Rafael, California has 35 years of experience in tax law, business planning and estate ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,rowlandatty.com,15,22,2,142,35,357,,
crypto lawyer near me,San Rafael,OtherSpecializedAreas-LongTail-- San Rafael.xlsx,1,Kugelman Law: Tax Attorneys Focused on IRS & Cryptocurrency ...,https://www.kugelmanlaw.com/,"Kugelman Law focuses on IRS and tax resolution, cryptocurrency tax compliance, and audit defense. Protect your financial future today.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,kugelmanlaw.com,16,36,3,1813,255,2158,,
